country,dealer,website,listings_url,classe,found,valid
UK,Alan Carrington Classic Cars,https://www.alancarrington.com,https://www.alancarrington.com/cars-for-sale,NEEDS_CSS,9,0
UK,Amari Super Cars,https://www.amarisupercars.com,https://www.amarisupercars.com/stock/details/2023-porsche-911-gt3-rs-gt3-rs-pdk-semi-auto/1241754,NEEDS_CSS,126,0
UK,Andrew Hardy Classics,https://www.hardyclassics.co.uk,https://www.hardyclassics.co.uk/classic-cars-for-sale-1,NEEDS_CSS,98,0
UK,Arun Holdings,https://www.arunholdings.co.uk,https://www.arunholdings.co.uk,WATCH_JS,0,0
UK,Auto Classico,https://www.autoclassico.co.uk,https://www.autoclassico.co.uk,WATCH_JS,0,0
UK,Auto Union,http://auto-union.co,https://auto-union.co/cars/,READY,12,3
UK,Automobiles Historiques,https://www.automobileshistoriques.com,https://www.automobileshistoriques.com,WATCH_JS,0,0
UK,Autostorico Ltd,http://www.autostorico.co.uk,https://www.autostorico.co.uk/cars-for-sale,READY,12,2
UK,Autovero,https://autovero.co.uk,https://www.autovero.co.uk/used/vehicles/,NEEDS_CSS,38,0
UK,Avantgarde Classics Ltd.,https://www.avantgardeclassics.co.uk,https://avantgardeclassics.co.uk/cars-available/,READY,15,3
UK,Charlestown Classics,https://www.charlestownclassics.com,https://www.charlestownclassics.com/full-inventory/,NEEDS_CSS,31,0
UK,Baynards Motor Company,https://www.baynards.com,https://www.baynards.com/used/cars/,READY,10,2
UK,Bicester Sports & Classics,https://bicestersportscars.co.uk,https://bicestersportscars.co.uk/showroom/,NEEDS_CSS,80,0
UK,Birchfield Classics,http://www.birchfieldclassics.co.uk,http://www.birchfieldclassics.co.uk,WATCH_JS,0,0
UK,Black & White Cars of Bournemouth,http://www.blackandwhitecarsbmth.com,https://www.blackandwhitecarsbmth.com/showroom/used-car/lexus-sc-430-v8-2002-56000-miles-flsh,NEEDS_CSS,58,0
UK,Blue Butts Chequered Flag,https://www.classiccarbluebutts.co.uk,https://www.classiccarbluebutts.co.uk/used/cars/,NEEDS_CSS,18,0
UK,Bob Forstner,https://www.bobforstner.com,https://www.bobforstner.com,READY,5,2
UK,Bradley James Classics Ltd,https://www.bradleyjamesclassics.co.uk,https://www.bradleyjamesclassics.co.uk,WATCH_JS,0,0
UK,Bramley Motor Cars,https://www.bramley.com,https://www.bramley.com,READY,7,1
UK,Brian Classic & Co.,http://brianclassiccars.com,http://brianclassiccars.com,NEEDS_CSS,7,0
UK,Car-iconics Ltd,https://www.car-iconics.com,https://www.car-iconics.com/cars-for-sale/for_sale/,NEEDS_CSS,31,0
UK,Cars International,http://www.carsinternational.com,http://www.carsinternational.com,WATCH_JS,0,0
UK,Chelsea Cars,http://www.chelseacars.com,http://www.chelseacars.com,WATCH_JS,0,0
UK,Classic Automobiles Worldwide Ltd,http://www.classic-car-london.com,http://www.classic-car-london.com,WATCH_JS,0,0
UK,Classic Cars of Wirral Ltd,https://classiccarsofwirral.co.uk,https://classiccarsofwirral.co.uk,NEEDS_CSS,5,0
UK,Classic Chrome Ltd,https://www.classic-chrome.net,https://www.classic-chrome.net,NEEDS_CSS,10,0
UK,Classic Classics,https://classicclassics.co.uk,https://classicclassics.co.uk,WATCH_JS,0,0
UK,Cleevewood Garage,https://www.allsportscars.co.uk,https://www.allsportscars.co.uk,NEEDS_CSS,6,0
UK,Cult Status Cars,https://www.cultstatuscars.com,https://www.cultstatuscars.com,WATCH_JS,0,0
UK,Daniel Myers Ltd,https://www.danielmyersltd.co.uk,https://www.danielmyersltd.co.uk/used/cars/,READY,33,3
UK,DD Classics,https://ddclassics.com,https://www.ddclassics.com/used/,READY,5,3
UK,Devonshire Motor Company,https://devonshiremotorcompany.co.uk,https://devonshiremotorcompany.co.uk/used/cars/,READY,8,3
UK,Duncan Hamilton Rofgo,https://www.dhrofgo.com,https://www.dhrofgo.com/shop,NEEDS_CSS,34,0
UK,Dylan Miles Ltd.,https://www.dylan-miles.com,https://dylan-miles.com/vehicles,NEEDS_CSS,6,0
UK,Epping Motor Co,http://www.eppingmotorcompany.com,http://www.eppingmotorcompany.com/stock/page1/stocklist-1.htm,NEEDS_CSS,55,0
UK,Fiskens Fine Historic Automobiles,https://www.fiskens.com,https://www.fiskens.com,NEEDS_CSS,11,0
UK,Gasoline Alley Ltd,https://www.gasolinealley.co.uk,https://www.gasolinealley.co.uk,WATCH_JS,0,0
UK,Girardo & Co.,https://girardo.com,https://girardo.com/collections/,NEEDS_CSS,8,0
UK,Godin Sporting Cars & Motorcycles Ltd.,https://anthonygodin.co.uk,https://anthonygodin.co.uk,READY,20,2
UK,Graeme Hunt Ltd.,https://www.graemehunt.com,https://www.graemehunt.com/inventory,READY,45,1
UK,Hall & Hall,https://hallandhall.net,https://hallandhall.net/Stock,NEEDS_CSS,18,0
UK,Hendon Way Motors,https://www.hendonwaymotors.co.uk,https://www.hendonwaymotors.co.uk,NEEDS_CSS,3,0
UK,Hexagon Classics,https://www.hexagonclassics.com,https://www.hexagonclassics.com,READY,29,2
UK,Howard Wise Cars,http://howardwisecars.co.uk,https://howardwisecars.co.uk/prestige/,READY,7,3
UK,Jarrah Venables,https://www.jarrahvenables.com,https://www.jarrahvenables.com,READY,10,3
UK,Justin Banks Ltd.,http://www.justinbanks.com,https://www.justinbanks.com/current-stock/,NEEDS_CSS,11,0
UK,KGF Classic Cars,https://www.kgfclassiccars.co.uk,https://www.kgfclassiccars.co.uk/vehicles,NEEDS_CSS,5,0
UK,Kim Cairns Classic Cars,https://www.kimcairnsclassics.co.uk,https://www.kimcairnsclassics.co.uk/classic-cars-for-sale/,NEEDS_CSS,20,0
UK,Legends Automotive Ltd,http://www.legendsautomotive.co.uk,http://www.legendsautomotive.co.uk/showroom,NEEDS_CSS,29,0
UK,Mike Abbas Classic Cars,http://www.mikeabbasclassiccars.co.uk,http://www.mikeabbasclassiccars.co.uk,NEEDS_CSS,5,0
UK,Milestone Classics,http://milestoneclassics.co.uk,https://www.milestoneclassics.co.uk/showroom,NEEDS_CSS,34,0
UK,MJR Classic Cars,https://www.a1mretroclassics.co.uk,https://www.a1mretroclassics.co.uk,WATCH_JS,0,0
UK,Mole Valley Specialist Cars Ltd,https://www.mole-valley.co.uk,https://www.mole-valley.co.uk,WATCH_JS,0,0
UK,O’Kane Lavers Ltd,https://www.okanelavers.com,https://okanelavers.com/cars-for-sale,NEEDS_CSS,18,0
UK,Pendine Historic Cars Ltd.,https://pendine.com,https://pendine.com/showroom/,NEEDS_CSS,30,0
UK,Percival Motor Company,https://percivalmotorco.co.uk,https://percivalmotorco.co.uk/shop/,READY,22,3
UK,Peter Bradfield Ltd,https://www.bradfieldcars.com,https://www.bradfieldcars.com/cars,NEEDS_CSS,78,0
UK,Peter Jarvis Classic Cars,http://peterjarvis.net,http://peterjarvis.net,WATCH_JS,0,0
UK,Romans International Ltd,https://www.romansinternational.com,https://www.romansinternational.com/used/cars/aston-martin/,NEEDS_CSS,11,0
